Date,Predicted_Weekly_Sales
2013-04-26,38474.59769999999
2013-05-03,33640.576099999984
2013-05-10,33134.362
2013-05-17,32256.8402
2013-05-24,30777.33949999999
2013-05-31,35750.33019999999
2013-06-07,31122.435799999996
2013-06-14,32152.432299999997
2013-06-21,32292.765700000007
2013-06-28,32033.1273
2013-07-05,31289.888700000007
2013-07-12,31092.535799999998
2013-07-19,34688.12209999999
2013-07-26,36366.2104
2012-11-02,4143.809300000001
2012-11-09,3859.2773999999977
2012-11-16,4133.9181
2012-11-23,24540.756799999992
2012-11-30,8095.590900000003
2012-12-07,6391.529300000003
2012-12-14,10519.822600000003
2012-12-21,17699.412899999992
2012-12-28,9028.328099999999
2013-01-04,5089.904
2013-01-11,4932.8717
2013-01-18,5458.0205000000005
2013-01-25,4993.129200000001
2013-02-01,5777.472299999999
2013-02-08,5829.043800000001
2013-02-15,5726.513799999999
2013-02-22,5823.568300000003
2013-03-01,5485.035500000001
2013-03-08,5648.018400000002
2013-03-15,5406.2730999999985
2013-03-22,5409.9580000000005
2013-03-29,5391.501100000001
2013-04-05,6042.4782
2013-04-12,6105.340700000001
2013-04-19,5744.106200000001
2013-04-26,7089.107099999999
2013-05-03,6870.877200000002
2013-05-10,6790.420900000003
2013-05-17,6828.292500000002
2013-05-24,6511.072900000004
2013-05-31,7084.207600000006
2013-06-07,6870.202500000002
2013-06-14,6826.844700000002
2013-06-21,6836.097100000003
2013-06-28,6806.173700000002
2013-07-05,7297.942300000002
2013-07-12,6515.041900000003
2013-07-19,7362.539400000004
2013-07-26,7824.524400000002
2012-11-02,46855.558100000024
2012-11-09,58186.71570000003
2012-11-16,62015.36589999997
2012-11-23,142777.55879999994
2012-11-30,132136.95160000006
2012-12-07,117533.29209999999
2012-12-14,139297.74060000008
2012-12-21,172749.98379999996
2012-12-28,41337.54099999999
2013-01-04,36913.69909999999
2013-01-11,36910.737299999986
2013-01-18,35433.45929999999
2013-01-25,36582.06879999997
2013-02-01,41678.72289999999
2013-02-08,45337.27540000001
2013-02-15,44930.37260000002
2013-02-22,45630.11239999998
2013-03-01,46202.73699999997
2013-03-08,46426.31469999998
2013-03-15,51002.38219999998
2013-03-22,54849.987700000005
2013-03-29,56924.84890000001
2013-04-05,51488.93140000001
2013-04-12,48949.74339999999
2013-04-19,50011.761599999976
2013-04-26,50911.48589999999
2013-05-03,51531.37740000001
2013-05-10,52266.4261
2013-05-17,52756.74419999998
2013-05-24,57416.69100000001
2013-05-31,59598.868100000014
2013-06-07,59210.69750000004
2013-06-14,60688.47240000003
2013-06-21,60713.77430000004
2013-06-28,60257.47520000002
2013-07-05,60798.36230000003
2013-07-12,55453.65339999999
2013-07-19,55334.5773
2013-07-26,53384.7954
2012-11-02,46190.27009999999
2012-11-09,46514.62999999998
2012-11-16,46410.93999999998
2012-11-23,53989.36250000001
2012-11-30,56249.09429999999
2012-12-07,56526.58559999998
2012-12-14,57115.675099999986
2012-12-21,64819.527600000045
2012-12-28,53483.33020000001
2013-01-04,47630.02909999996
2013-01-11,46805.953599999986
2013-01-18,47370.1677
2013-01-25,47424.82409999999
2013-02-01,48704.113599999975
2013-02-08,47466.585199999965
2013-02-15,46788.539399999994
2013-02-22,48190.89279999997
2013-03-01,47991.14799999998
2013-03-08,48300.967499999984
2013-03-15,47161.60250000001
2013-03-22,48372.8954
2013-03-29,48284.54599999999
2013-04-05,48385.16259999999
2013-04-12,48037.253999999986
2013-04-19,48098.177999999985
2013-04-26,48211.027299999994
2013-05-03,58094.48490000002
2013-05-10,57913.02900000001
2013-05-17,58170.62590000004
2013-05-24,57796.54860000005
2013-05-31,57527.04230000005
2013-06-07,58869.13550000005
2013-06-14,57927.44850000004
2013-06-21,58281.30820000004
2013-06-28,58042.13690000001
2013-07-05,58822.76960000002
2013-07-12,57619.683300000026
2013-07-19,57080.52420000003
2013-07-26,57318.85160000002
2012-11-02,17544.918500000007
2012-11-09,17016.199900000003
2012-11-16,17853.8135
2012-11-23,24134.02539999999
2012-11-30,18794.4666
2012-12-07,19458.005800000006
2012-12-14,19510.454900000008
2012-12-21,23069.395399999994
2012-12-28,18078.35680000001
2013-01-04,13683.164200000001
2013-01-11,13400.240499999996
2013-01-18,13696.4443
2013-01-25,12249.9327
2013-02-01,13082.174000000006
2013-02-08,13626.489900000008
2013-02-15,15148.176200000009
2013-02-22,15534.694800000005
2013-03-01,17651.984300000007
2013-03-08,17382.205
2013-03-15,18982.38930000001
2013-03-22,18338.659700000004
2013-03-29,19642.986100000006
2013-04-05,20563.707600000012
2013-04-12,21892.062500000004
2013-04-19,21278.928600000017
2013-04-26,21163.242000000013
2013-05-03,31419.935799999992
2013-05-10,31727.450800000002
2013-05-17,31908.139699999992
2013-05-24,35449.97019999997
2013-05-31,34976.35809999998
2013-06-07,35137.42479999998
2013-06-14,36108.69309999998
2013-06-21,35494.37049999997
2013-06-28,36178.918099999995
2013-07-05,38190.7533
2013-07-12,36264.55269999998
2013-07-19,34957.57759999998
2013-07-26,33342.255399999995
2012-11-02,16532.64120000001
2012-11-09,17774.36450000001
2012-11-16,17249.261200000008
2012-11-23,23419.1511
2012-11-30,21422.69129999999
2012-12-07,20877.883200000004
2012-12-14,21155.487299999993
2012-12-21,23240.411999999982
2012-12-28,19675.414
2013-01-04,18430.564099999996
2013-01-11,17951.09139999999
2013-01-18,17984.360299999997
2013-01-25,17437.20789999999
2013-02-01,17980.8064
2013-02-08,18506.755699999998
2013-02-15,19080.973400000003
2013-02-22,19076.129199999992
2013-03-01,19713.981099999994
2013-03-08,19266.36229999999
2013-03-15,19159.91889999999
2013-03-22,19053.70299999999
2013-03-29,19704.89569999999
2013-04-05,20090.182799999995
2013-04-12,19937.029099999992
2013-04-19,19159.338999999993
2013-04-26,19622.0386
2013-05-03,28394.641300000007
2013-05-10,28290.6594
2013-05-17,28146.448899999996
2013-05-24,29325.751099999983
2013-05-31,29121.51139999999
2013-06-07,29012.456199999986
2013-06-14,29313.32229999999
2013-06-21,28921.149499999985
2013-06-28,30062.159699999982
2013-07-05,30842.992499999997
2013-07-12,29822.473399999984
2013-07-19,29651.505599999986
2013-07-26,28558.228699999996
2012-11-02,17669.32379999999
2012-11-09,18148.168199999993
2012-11-16,18532.89849999999
2012-11-23,23546.396299999993
2012-11-30,24998.173199999994
2012-12-07,25374.3598
2012-12-14,25123.81669999999
2012-12-21,25318.420499999986
2012-12-28,19803.178099999976
2013-01-04,19213.681099999994
2013-01-11,18375.533699999993
2013-01-18,18617.7696
2013-01-25,18888.994899999994
2013-02-01,18279.313099999992
2013-02-08,18609.450899999993
2013-02-15,18003.545699999988
2013-02-22,18058.00379999999
2013-03-01,17292.432899999993
2013-03-08,17461.08699999999
2013-03-15,16801.184499999992
2013-03-22,17971.118699999988
2013-03-29,17620.04859999999
2013-04-05,18216.024499999996
2013-04-12,17515.773499999996
2013-04-19,16726.7358
2013-04-26,16769.1394
2013-05-03,18545.5687
2013-05-10,18796.435800000003
2013-05-17,18386.091
2013-05-24,27566.862699999987
2013-05-31,26586.132999999983
2013-06-07,28069.011399999978
2013-06-14,27389.845999999987
2013-06-21,26848.946199999988
2013-06-28,30459.383899999997
2013-07-05,32016.899599999986
2013-07-12,28398.818299999977
2013-07-19,28367.601399999992
2013-07-26,23278.163699999997
2012-11-02,4914.187599999999
2012-11-09,4968.1077000000005
2012-11-16,5076.7077
2012-11-23,4435.191200000002
2012-11-30,4453.8153999999995
2012-12-07,4501.1853999999985
2012-12-14,4248.6263
2012-12-21,4133.335699999997
2012-12-28,3671.6595999999986
2013-01-04,4226.7627
2013-01-11,4522.049800000001
2013-01-18,4659.1657000000005
2013-01-25,4211.897900000001
2013-02-01,4692.248099999998
2013-02-08,4790.718199999998
2013-02-15,5229.7084
2013-02-22,5102.5824999999995
2013-03-01,5416.944999999999
2013-03-08,5259.748300000001
2013-03-15,5340.9706
2013-03-22,5142.6124
2013-03-29,5076.2866
2013-04-05,5192.906699999998
2013-04-12,5464.3218
2013-04-19,5402.106200000001
2013-04-26,5326.713600000002
2013-05-03,7121.404900000001
2013-05-10,7245.806100000001
2013-05-17,7604.801100000001
2013-05-24,8118.501699999999
2013-05-31,8141.1377
2013-06-07,8088.948200000001
2013-06-14,8150.0225
2013-06-21,8047.2236
2013-06-28,7866.632099999997
2013-07-05,7886.121700000001
2013-07-12,7780.4933999999985
2013-07-19,7707.644700000001
2013-07-26,7652.063199999997
2012-11-02,52895.456399999995
2012-11-09,52263.72670000001
2012-11-16,52707.115099999995
2012-11-23,51713.86910000002
2012-11-30,52324.111400000016
2012-12-07,52983.2843
2012-12-14,51545.34690000003
2012-12-21,51594.39170000001
2012-12-28,51351.84460000002
2013-01-04,51625.61080000002
2013-01-11,50859.46750000002
2013-01-18,51169.98920000002
2013-01-25,48766.29819999999
2013-02-01,51010.20710000002
2013-02-08,52633.58600000002
2013-02-15,52384.9871
2013-02-22,52402.832200000004
2013-03-01,51697.04290000001
2013-03-08,52423.678800000016
2013-03-15,51101.1462
2013-03-22,52677.83630000002
2013-03-29,52384.77660000002
2013-04-05,49144.04880000002
2013-04-12,48657.0282
2013-04-19,48062.98760000001
2013-04-26,47345.90390000001
2013-05-03,55766.15280000004
2013-05-10,55243.014700000014
2013-05-17,55076.62490000003
2013-05-24,55054.74080000002
2013-05-31,54824.88190000003
2013-06-07,55359.84000000004
2013-06-14,54890.60490000002
2013-06-21,55000.86990000003
2013-06-28,54440.60360000001
2013-07-05,54812.25690000003
2013-07-12,54717.659400000026
2013-07-19,54326.715600000025
2013-07-26,53678.90999999999
2012-11-02,22570.256100000013
2012-11-09,25596.140999999996
2012-11-16,28218.057100000005
2012-11-23,58767.81770000004
2012-11-30,37816.74010000001
2012-12-07,35261.87240000002
2012-12-14,41974.54399999999
2012-12-21,64491.30219999999
2012-12-28,31169.390999999996
2013-01-04,22225.028700000003
2013-01-11,21423.22729999999
2013-01-18,22124.623800000005
2013-01-25,21666.194400000026
2013-02-01,25439.005599999997
2013-02-08,27911.335600000002
2013-02-15,25759.696799999987
2013-02-22,26291.035799999987
2013-03-01,26840.54219999998
2013-03-08,26347.92509999999
2013-03-15,25739.714299999996
2013-03-22,26180.930699999997
2013-03-29,26474.52449999999
2013-04-05,25861.2392
2013-04-12,23140.7216
2013-04-19,22633.11900000001
2013-04-26,24643.392899999995
2013-05-03,22538.728600000002
2013-05-10,22762.1811
2013-05-17,22398.250199999995
2013-05-24,22608.205999999995
2013-05-31,22707.385
2013-06-07,22683.7183
2013-06-14,22682.030799999997
2013-06-21,22475.779499999993
2013-06-28,21959.672699999992
2013-07-05,22542.2517
2013-07-12,22064.67289999999
2013-07-19,22868.2965
2013-07-26,23308.297000000006
2012-11-02,3878.1382000000026
2012-11-09,3904.160500000001
2012-11-16,3628.6123
2012-11-23,4009.372300000001
2012-11-30,3549.3040999999985
2012-12-07,3281.243900000001
2012-12-14,3154.937700000001
2012-12-21,3359.682700000001
2012-12-28,3266.754999999999
2013-01-04,5487.507399999999
2013-01-11,5484.978299999997
2013-01-18,6012.570399999998
2013-01-25,6173.571399999998
2013-02-01,5462.608899999999
2013-02-08,6670.222999999999
2013-02-15,5472.326299999998
2013-02-22,6190.561900000001
2013-03-01,8098.468899999999
2013-03-08,8407.157299999997
2013-03-15,15646.4071
2013-03-22,14141.442200000005
2013-03-29,20899.933400000005
2013-04-05,22746.842100000005
2013-04-12,37756.8902
2013-04-19,40217.63949999999
2013-04-26,30931.399599999993
2013-05-03,53387.99339999998
2013-05-10,52715.69679999999
2013-05-17,54538.03039999999
2013-05-24,65323.17490000003
2013-05-31,66558.9485
2013-06-07,60612.54210000002
2013-06-14,61253.4863
2013-06-21,60437.6456
2013-06-28,60573.982700000015
2013-07-05,62303.37560000001
2013-07-12,36699.94479999997
2013-07-19,32660.717299999975
2013-07-26,30867.66209999999
2012-11-02,19177.863199999985
2012-11-09,19343.512899999987
2012-11-16,19641.802199999987
2012-11-23,29804.107200000013
2012-11-30,28182.052299999996
2012-12-07,25912.2527
2012-12-14,28278.898299999983
2012-12-21,37892.67959999997
2012-12-28,23571.065800000004
2013-01-04,18894.056699999986
2013-01-11,18691.727599999987
2013-01-18,18921.19909999999
2013-01-25,19085.78909999999
2013-02-01,20631.81189999999
2013-02-08,21465.542400000002
2013-02-15,20256.007699999995
2013-02-22,20600.029799999997
2013-03-01,20484.98519999998
2013-03-08,20385.47959999999
2013-03-15,19777.61239999999
2013-03-22,20353.404099999985
2013-03-29,20634.97079999998
2013-04-05,20307.58139999999
2013-04-12,19561.849799999985
2013-04-19,19753.735499999984
2013-04-26,19523.043199999986
2013-05-03,25941.982400000008
2013-05-10,26503.33640000001
2013-05-17,26076.75350000001
2013-05-24,25851.9735
2013-05-31,26411.27490000001
2013-06-07,25649.252300000004
2013-06-14,25720.905899999998
2013-06-21,24898.06929999999
2013-06-28,25755.128500000003
2013-07-05,25967.899400000006
2013-07-12,26148.4202
2013-07-19,25309.011600000005
2013-07-26,25042.627700000005
2012-11-02,26475.180999999986
2012-11-09,23288.128099999994
2012-11-16,26107.719599999997
2012-11-23,50722.128100000045
2012-11-30,55302.197199999995
2012-12-07,74204.75150000004
2012-12-14,50435.909099999975
2012-12-21,48892.9273
2012-12-28,23021.368399999974
2013-01-04,14329.151699999997
2013-01-11,11616.6352
2013-01-18,12021.067400000002
2013-01-25,10555.738100000002
2013-02-01,12743.404900000005
2013-02-08,12618.888999999997
2013-02-15,19473.86810000001
2013-02-22,11770.573000000006
2013-03-01,8657.974100000003
2013-03-08,10970.452299999999
2013-03-15,11452.594300000012
2013-03-22,11631.814000000004
2013-03-29,13886.354100000006
2013-04-05,26550.936100000003
2013-04-12,15453.885400000003
2013-04-19,10344.7009
2013-04-26,10469.0364
2013-05-03,12193.0028
2013-06-14,11428.0478
2013-07-05,11800.381399999997
2013-07-12,10574.223499999996
2012-11-02,2191.7091999999993
2012-11-09,2116.8782
2012-11-16,2271.0124
2012-11-23,2325.6734
2012-11-30,2382.026
2012-12-07,2569.9550999999988
2012-12-14,2584.3292999999994
2012-12-21,2485.2008
2012-12-28,2016.5795999999991
2013-01-04,1894.4733000000008
2013-01-11,1889.2927000000009
2013-01-18,2048.0190000000007
2013-01-25,1911.1121000000005
2013-02-01,2033.668700000001
2013-02-08,2089.6746000000003
2013-02-15,2077.3079999999995
2013-02-22,2089.4022999999997
2013-03-01,2073.0522999999994
2013-03-08,2158.0073
2013-03-15,2120.7270000000008
2013-03-22,2164.0519000000013
2013-03-29,2141.8486000000003
2013-04-05,2062.724199999999
2013-04-12,2085.7321999999986
2013-04-19,2070.1687
2013-04-26,2079.2804
2013-05-03,320.47610000000003
2013-05-10,311.0224
2013-05-17,337.44799999999987
2013-05-24,299.8658
2013-05-31,266.82309999999995
2013-06-07,284.15479999999997
2013-06-14,309.1182999999999
2013-06-21,281.7396999999999
2013-06-28,264.73690000000005
2013-07-05,250.3784
2013-07-12,263.0442
2013-07-19,275.85369999999995
2013-07-26,263.2271999999999
2012-11-02,7614.7599
2012-11-09,7580.390799999999
2012-11-16,7851.172100000001
2012-11-23,11340.959200000005
2012-11-30,10399.570599999992
2012-12-07,7876.055399999996
2012-12-14,8170.957699999999
2012-12-21,8983.666299999997
2012-12-28,8664.8012
2013-01-04,7926.5203
2013-01-11,7780.047299999998
2013-01-18,8019.354899999998
2013-01-25,7765.860799999999
2013-02-01,10224.852599999991
2013-02-08,9074.184
2013-02-15,8848.830699999999
2013-02-22,8614.031099999998
2013-03-01,8594.680199999997
2013-03-08,8489.897799999997
2013-03-15,8629.781599999995
2013-03-22,8820.287499999999
2013-03-29,8640.986299999997
2013-04-05,8638.5015
2013-04-12,8571.382999999994
2013-04-19,8528.189799999995
2013-04-26,8595.349699999993
2013-05-03,10759.701900000002
2013-05-10,10917.855299999997
2013-05-17,10969.8624
2013-05-24,11197.500799999998
2013-05-31,11351.961599999997
2013-06-07,11911.155299999995
2013-06-14,11697.491999999997
2013-06-21,11722.155499999999
2013-06-28,12660.845899999993
2013-07-05,12279.405399999998
2013-07-12,11534.644999999997
2013-07-19,11744.1152
2013-07-26,12262.794999999993
2012-11-02,8602.462800000001
2012-11-09,8367.444199999996
2012-11-16,8487.250999999995
2012-11-23,13058.899000000003
2012-11-30,13672.709200000005
2012-12-07,10541.380699999998
2012-12-14,11972.090400000001
2012-12-21,14672.67560000001
2012-12-28,12435.462300000005
2013-01-04,8173.988100000003
2013-01-11,7998.891700000002
2013-01-18,8060.684499999999
2013-01-25,7583.9047999999975
2013-02-01,11975.071500000004
2013-02-08,8967.5569
2013-02-15,8635.188199999999
2013-02-22,8908.334799999997
2013-03-01,9162.961099999997
2013-03-08,8859.884299999998
2013-03-15,8579.5762
2013-03-22,9111.6519
2013-03-29,8810.278599999998
2013-04-05,8861.609499999997
2013-04-12,8215.496999999996
2013-04-19,8191.954299999999
2013-04-26,9157.1541
2013-05-03,9363.371799999999
2013-05-10,8953.188999999998
2013-05-17,8953.1059
2013-05-24,8607.569999999996
2013-05-31,8995.027899999997
2013-06-07,8919.808499999996
2013-06-14,8794.425699999998
2013-06-21,8779.343999999997
2013-06-28,8616.048899999996
2013-07-05,9152.0702
2013-07-12,8685.021299999999
2013-07-19,9052.3352
2013-07-26,9033.6385
2012-11-02,16672.826600000004
2012-11-09,16694.343700000012
2012-11-16,16863.465000000004
2012-11-23,30250.109099999987
2012-11-30,26540.089300000003
2012-12-07,22087.452899999997
2012-12-14,25492.351700000003
2012-12-21,39382.63979999996
2012-12-28,23090.359199999995
2013-01-04,16651.585799999997
2013-01-11,16416.058199999992
2013-01-18,17112.0328
2013-01-25,15747.385499999999
2013-02-01,18328.7702
2013-02-08,19972.617600000005
2013-02-15,19230.207700000006
2013-02-22,19893.017799999994
2013-03-01,18841.59390000001
2013-03-08,19084.038800000002
2013-03-15,18304.702400000006
2013-03-22,18859.897500000003
2013-03-29,18639.332699999995
2013-04-05,16968.06379999999
2013-04-12,15481.819400000004
2013-04-19,16187.825000000013
2013-04-26,16371.0538
2013-05-03,16905.067800000004
2013-05-10,16953.071099999997
2013-05-17,16727.627699999997
2013-05-24,16935.898199999996
2013-05-31,17606.3422
2013-06-07,17093.798199999997
2013-06-14,16921.881999999998
2013-06-21,16619.0966
2013-06-28,17158.467199999996
2013-07-05,17769.7352
2013-07-12,16677.759400000003
2013-07-19,17711.169500000004
2013-07-26,17596.883500000004
2012-11-02,38451.729699999996
2012-11-09,39104.491599999994
2012-11-16,37888.854699999996
2012-11-23,48966.63479999999
2012-11-30,44570.989899999986
2012-12-07,46344.18509999999
2012-12-14,54498.53219999999
2012-12-21,69607.20300000001
2012-12-28,34984.465000000026
2013-01-04,27369.850499999993
2013-01-11,26583.928099999997
2013-01-18,27658.341099999998
2013-01-25,25774.794500000007
2013-02-01,30852.149299999997
2013-02-08,33040.196599999996
2013-02-15,32768.160200000006
2013-02-22,33505.59900000002
2013-03-01,33555.29810000001
2013-03-08,33027.02280000001
2013-03-15,32227.761400000014
2013-03-22,33564.6863
2013-03-29,32595.834800000004
2013-04-05,32309.3581
2013-04-12,34837.76210000001
2013-04-19,33334.7763
2013-04-26,32884.06209999998
2013-05-03,35516.1381
2013-05-10,36272.45349999998
2013-05-17,36888.82359999998
2013-05-24,40890.80349999998
2013-05-31,41495.904800000004
2013-06-07,43498.45560000001
2013-06-14,43344.64129999999
2013-06-21,43663.72459999998
2013-06-28,43014.20179999999
2013-07-05,43043.5864
2013-07-12,37070.595700000005
2013-07-19,35696.889400000015
2013-07-26,35125.3668
2012-11-02,9531.041699999987
2012-11-09,9402.777499999991
2012-11-16,9160.782499999992
2012-11-23,15065.390599999993
2012-11-30,13152.146100000002
2012-12-07,16166.244399999989
2012-12-14,14734.368699999997
2012-12-21,16804.127700000012
2012-12-28,5478.506599999998
2013-01-04,5664.391
2013-01-11,5682.3282
2013-01-18,5915.306399999998
2013-01-25,5476.139399999997
2013-02-01,7052.072999999997
2013-02-08,8573.2071
2013-02-15,8054.133300000002
2013-02-22,8370.418599999997
2013-03-01,8545.536900000001
2013-03-08,8413.052199999998
2013-03-15,7993.837000000002
2013-03-22,8564.547
2013-03-29,8630.418100000004
2013-04-05,8104.286900000003
2013-04-12,7948.443100000003
2013-04-19,7866.184700000001
2013-04-26,7642.207700000002
2013-05-03,7858.8359999999975
2013-05-10,7356.814899999998
2013-05-17,7431.487700000001
2013-05-24,7571.2935
2013-05-31,7603.7516000000005
2013-06-07,7697.6941000000015
2013-06-14,7426.844200000001
2013-06-21,7373.266800000003
2013-06-28,6927.835400000002
2013-07-05,7369.833700000002
2013-07-12,7172.063300000001
2013-07-19,7204.906000000002
2013-07-26,7155.708400000004
2012-11-02,13378.520600000005
2012-11-09,13898.837400000002
2012-11-16,13571.545399999997
2012-11-23,15768.292599999993
2012-11-30,15934.965600000001
2012-12-07,16796.745100000004
2012-12-14,18018.423200000005
2012-12-21,21980.327300000004
2012-12-28,16781.504500000006
2013-01-04,12359.026499999996
2013-01-11,11881.7502
2013-01-18,11990.190200000003
2013-01-25,12841.691500000006
2013-02-01,12946.320200000007
2013-02-08,13093.282
2013-02-15,12457.040500000008
2013-02-22,12537.187699999999
2013-03-01,12844.186000000002
2013-03-08,12752.7901
2013-03-15,14114.054500000002
2013-03-22,14322.209100000004
2013-03-29,14008.376100000003
2013-04-05,14003.171399999994
2013-04-12,15371.9004
2013-04-19,15757.7124
2013-04-26,15416.036599999998
2013-05-03,16584.2591
2013-05-10,15817.782000000001
2013-05-17,15889.526899999999
2013-05-24,15826.780900000003
2013-05-31,15844.706
2013-06-07,15598.339599999996
2013-06-14,15797.914500000004
2013-06-21,15430.599300000007
2013-06-28,14520.378500000003
2013-07-05,13733.248600000008
2013-07-12,13610.625300000009
2013-07-19,13720.088700000008
2013-07-26,13541.404700000012
2012-11-02,13626.498599999999
2012-11-09,14000.9354
2012-11-16,13620.477100000002
2012-11-23,18850.255100000017
2012-11-30,15792.384300000009
2012-12-07,14975.520199999997
2012-12-14,16172.996900000004
2012-12-21,18888.697200000013
2012-12-28,9449.455500000013
2013-01-04,7057.881100000002
2013-01-11,7154.938000000003
2013-01-18,7607.408899999997
2013-01-25,7913.710799999998
2013-02-01,10387.762099999996
2013-02-08,11603.9452
2013-02-15,11467.543900000004
2013-02-22,11742.4201
2013-03-01,12562.732100000005
2013-03-08,11765.390500000001
2013-03-15,12420.582500000002
2013-03-22,11807.067700000003
2013-03-29,11909.61
2013-04-05,12274.964800000002
2013-04-12,12173.788600000002
2013-04-19,11916.142900000004
2013-04-26,11684.232400000004
2013-05-03,13266.673700000003
2013-05-10,13276.201200000009
2013-05-17,13387.902200000004
2013-05-24,13622.938800000002
2013-05-31,13775.937100000003
2013-06-07,13357.322299999994
2013-06-14,13338.397500000003
2013-06-21,13310.571300000001
2013-06-28,8824.1227
2013-07-05,8355.3428
2013-07-12,8071.325899999996
2013-07-19,8336.287900000001
2013-07-26,8631.142199999998
2012-11-02,2771.616700000001
2012-11-09,2852.1616000000004
2012-11-16,2839.2620000000006
2012-11-23,3948.473599999998
2012-11-30,3318.515299999999
2012-12-07,3991.261600000002
2012-12-14,4729.194200000002
2012-12-21,6639.964299999998
2012-12-28,3446.322900000001
2013-01-04,3106.1755000000016
2013-01-11,3055.6283000000003
2013-01-18,3082.083300000001
2013-01-25,3242.2943
2013-02-01,3228.585800000001
2013-02-08,3066.6514000000006
2013-02-15,3184.027600000001
2013-02-22,3104.3014000000003
2013-03-01,3054.806399999999
2013-03-08,3071.7985
2013-03-15,3027.544999999998
2013-03-22,2897.8696999999993
2013-03-29,2791.470499999998
2013-04-05,2854.8990999999996
2013-04-12,2710.2265999999986
2013-04-19,2607.7350999999985
2013-04-26,2656.1159999999986
2013-05-03,2816.3357999999994
2013-05-10,2725.305899999999
2013-05-17,2656.2650999999996
2013-05-24,2560.7353
2013-05-31,2573.0720999999994
2013-06-07,2452.6809
2013-06-14,2376.2441999999996
2013-06-21,2331.926299999999
2013-06-28,2229.3178999999996
2013-07-05,2249.151300000001
2013-07-12,2292.9912000000004
2013-07-19,2363.3250000000003
2013-07-26,2407.932
2012-11-02,1843.1585999999995
2012-11-09,1727.2781
2012-11-16,1635.2177000000001
2012-11-23,1547.2086999999997
2012-11-30,1633.6973000000005
2012-12-07,1649.4217000000003
2012-12-14,1694.0442000000005
2012-12-21,1790.0084000000006
2012-12-28,1319.635300000001
2013-01-04,1353.2717000000007
2013-01-11,1419.5652000000011
2013-01-18,1435.7356000000013
2013-01-25,1328.6881999999996
2013-02-01,1364.7086000000004
2013-02-08,1317.1045000000004
2013-02-15,1395.8605000000005
2013-02-22,1420.3502000000008
2013-03-01,1506.0373000000009
2013-03-08,1448.4889000000007
2013-03-15,1550.4513000000009
2013-03-22,1458.421100000001
2013-03-29,1484.523000000001
2013-04-05,1444.2766000000006
2013-04-12,1396.2563999999995
2013-04-19,1352.1986000000002
2013-04-26,1418.7736000000002
2013-05-03,1132.4890999999998
2013-05-10,1077.2086000000004
2013-05-17,1090.9971000000007
2013-05-24,845.3783000000003
2013-05-31,819.3185000000001
2013-06-07,685.2061000000001
2013-06-14,706.8738000000002
2013-06-21,677.8826000000001
2013-06-28,546.4709000000001
2013-07-05,508.53410000000025
2013-07-12,505.0341000000001
2013-07-19,524.9449000000001
2013-07-26,543.2982
2012-11-02,10180.644799999995
2012-11-09,10568.801899999993
2012-11-16,9904.662899999998
2012-11-23,12888.245899999996
2012-11-30,13361.358800000004
2012-12-07,12503.661799999996
2012-12-14,17544.4201
2012-12-21,24205.12919999999
2012-12-28,17452.336800000012
2013-01-04,9487.3253
2013-01-11,9625.555499999999
2013-01-18,9756.774399999995
2013-01-25,8796.754800000002
2013-02-01,10469.927299999994
2013-02-08,9946.096699999993
2013-02-15,9581.039300000002
2013-02-22,10001.86879999999
2013-03-01,8938.253000000008
2013-03-08,9097.744899999998
2013-03-15,9067.276600000008
2013-03-22,9708.743999999999
2013-03-29,9375.904700000006
2013-04-05,9420.467200000003
2013-04-12,8901.646900000003
2013-04-19,8792.319600000003
2013-04-26,8746.050500000001
2013-05-03,8480.247800000003
2013-05-10,8333.811899999995
2013-05-17,8252.339899999999
2013-05-24,8338.3051
2013-05-31,8305.871499999996
2013-06-07,8361.553099999997
2013-06-14,8303.338899999997
2013-06-21,8261.061299999996
2013-06-28,8517.602400000002
2013-07-05,8711.150400000002
2013-07-12,8506.767000000002
2013-07-19,8621.792000000001
2013-07-26,8573.080300000001
2012-11-02,4610.616199999998
2012-11-09,4853.672400000001
2012-11-16,4784.9494
2012-11-23,5225.535100000001
2012-11-30,4790.086300000001
2012-12-07,4611.1205999999975
2012-12-14,4888.8644
2012-12-21,5349.5740000000005
2012-12-28,5288.692999999998
2013-01-04,4632.291699999998
2013-01-11,4604.054699999998
2013-01-18,4587.214399999998
2013-01-25,4569.875100000002
2013-02-01,5292.828099999996
2013-02-08,6389.095799999999
2013-02-15,6648.674899999999
2013-02-22,6433.3829000000005
2013-03-01,6754.745299999997
2013-03-08,6477.124299999997
2013-03-15,6699.719799999999
2013-03-22,6654.824399999999
2013-03-29,6730.857499999996
2013-04-05,6501.836999999997
2013-04-12,6576.409699999997
2013-04-19,6529.668799999998
2013-04-26,6587.7199999999975
2013-05-03,6705.741100000001
2013-05-10,6756.300199999998
2013-05-17,6701.602900000001
2013-05-24,6743.9284
2013-05-31,6861.357600000001
2013-06-07,6780.596400000001
2013-06-14,6832.7873
2013-06-21,6826.723300000001
2013-06-28,6813.220600000001
2013-07-05,6781.884700000003
2013-07-12,6629.6698
2013-07-19,6689.992799999998
2013-07-26,6729.8019
2012-11-02,3019.794
2012-11-09,3563.1798000000003
2012-11-16,3545.5722000000005
2012-11-23,4099.3671
2012-11-30,3869.1193
2012-12-07,5135.306200000004
